,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Utterance,Start,End,group_id,origin,original_text,annotation_type,rationale_for_probing_label,message_id,causal_counterpart_1,causal_counterpart_2,causal_counterpart_3,reasoning_1,reasoning_2,reasoning_3,probingQuestionID,prev_utterance_history,probing_utterance,causal_counterpart1_msgID,causal_counterpart2_msgID,causal_counterpart3_msgID,set
2125,2125,2125,74,74,361.17,367.17,9,1,eighty that's not right it's,Neither,This utterance does not fall under probing or non-probing deliberation categories. It appears to be a continuation of a numerical discussion but does not provoke further discussion or provide a solution to the task at hand.,msgid2125,,,,,,,,,,,,,Train
2126,2126,2126,75,75,374.88,379.04,9,4,You will have two attempts to estimate and explain your answer you can now continue the survey,,,msgid2126,,,,,,,,,,,,,Train
2127,2127,2127,76,76,389.08,384.87,9,3,um it's saying unable to connect our servers please shut internet servers and try again,Neither,"The utterance is a technical issue related to server connectivity, which is not probing for further discussion or deliberation in the context of determining the weights of the blocks.",msgid2127,,,,,,,,,,,,,Train
2128,2128,2128,77,77,387.69,389.92,9,2,like no shot mystery block is eighty grams,Neither,"This utterance does not fall into the categories of probing or non-probing deliberation. It does not introduce new information, provoke further discussion, or contribute to the deliberative process of determining the weights of the blocks.",msgid2128,,,,,,,,,,,,,Train
2129,2129,2129,78,78,392.42,393.3,9,1,Abosolutely no way,Neither,"This utterance does not fall under 'probing' as it does not provoke further discussion, deliberation or argumentation. It also does not fall under 'non-probing deliberation' as it does not provide any useful information regarding the task or participants' reasoning. Therefore, it is categorized as 'Neither'.",msgid2129,,,,,,,,,,,,,Train
2130,2130,2130,79,79,394.26,396.17,9,2,unless they lied like,Non-probing deliberation,The utterance is a continuation of the ongoing deliberation about the possibility of the information provided being inaccurate. It contributes to the participants' reasoning process in determining the weights of the blocks.,msgid2130,,,,,,,,,,,,,Train
2131,2131,2131,80,80,396.02,400.53,9,3,yeah ok there's a mystery block two,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It does not introduce new information or provoke further discussion or argumentation. It appears to be a simple acknowledgement of the situation.,msgid2131,,,,,,,,,,,,,Train
2132,2132,2132,81,81,397.5,398.91,9,1,Maybe,Neither,The utterance 'Maybe' does not fit into the categories of probing or non-probing deliberation. It is a standalone response that does not provoke further discussion or contribute to the task at hand.,msgid2132,,,,,,,,,,,,,Train
2133,2133,2133,82,82,417.72,420.63,9,1,so we have a second mystery block that we don't know the weight of,Non-probing deliberation,This utterance is a non-probing deliberation as it directly contributes to the task at hand by acknowledging the presence of another unknown block and the need to determine its weight. It focuses on the task progression and the deliberative process.,msgid2133,,,,,,,,,,,,,Train
2134,2134,2134,83,83,420.75,421.05,9,3,Yeah,Neither,"This utterance does not fall under probing or non-probing deliberation categories. It is simply a generic acknowledgment or agreement, with no further information or direction provided.",msgid2134,,,,,,,,,,,,,Train
2135,2135,2135,84,84,421.25,422.73,9,1,Could we just,Probing,This utterance is a probing question that suggests a potential change in the approach or direction of the conversation. It encourages further discussion or deliberation.,msgid2135,Participant 3: what mystery block's eighty grams i feel like mystery block's,Participant 2: unless they lied like,Participant 1: Let's do one forty we'll split the difference but not really,This utterance directly triggered the probing question by mentioning the weight of the mystery block and expressing doubt about its accuracy.,"Participant 2 suggests the possibility that the information provided (the weight of the mystery block) may not be truthful, which contributes to the uncertainty regarding the block's actual weight.","Participant 1 suggests splitting the difference between two potential weights for the mystery block, indicating a process of elimination and decision-making in determining the block's weight.",9_4,"Participant 2: i'd say mystery block's probably at least one forty
Participant 1: So one forty
Participant 3: mystery block can't be one fifty or we'll have the option of one fifty
Participant 1: the red on the bottom for us
Participant 2: i don't think mystery block's one thirty
Participant 3: ok so mystery block's either one forty and one fifty ok
Participant 2: I feel like yeah
Participant 3: Let's go with first start with one forty
Participant 1: Let's do one forty we'll split the difference but not really
Participant 3: So we were wrong I guess then one fifty
Participant 1: I'd go with one fifty then
Participant 2: that's what i would say
Participant 3: what mystery block's eighty grams i feel like mystery block's
Participant 1: eighty that's not right it's
Participant 3: um it's saying unable to connect our servers please shut internet servers and try again
Participant 2: like no shot mystery block is eighty grams
Participant 1: Abosolutely no way
Participant 2: unless they lied like
Participant 3: yeah ok there's a mystery block two
Participant 1: Maybe
Participant 1: so we have a second mystery block that we don't know the weight of
Participant 3: Yeah",Could we just,msgid2124,msgid2130,msgid2119,Train
2136,2136,2136,85,85,423.15,425.5,9,1,Haven't we don't even have at all ok,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It seems to be a statement that does not contribute to the task-related discussion or introduce new information.,msgid2136,,,,,,,,,,,,,Train
2137,2137,2137,86,86,424.5,427.38,9,3,Yeah we just have to guess,Neither,This utterance does not fall under probing or non-probing deliberation categories. It is a familiar statement indicating a casual approach to solving the task.,msgid2137,,,,,,,,,,,,,Train
2138,2138,2138,87,87,430.65,432.66,9,2,So we we have two tens,Neither,This utterance is neither probing nor non-probing deliberation. It is simply a statement of the current situation without introducing new information or prompting further discussion.,msgid2138,,,,,,,,,,,,,Train
2139,2139,2139,88,88,433.11,441.39,9,3,yeah yellow block was fifty um was twenty and green block one was thirty,Non-probing deliberation,The speaker is providing information about the weights of the yellow and green blocks in the context of determining the weights of the wooden blocks. This contributes to the deliberation and task solution without trying to provoke further discussion or argumentation.,msgid2139,,,,,,,,,,,,,Train
2140,2140,2140,89,89,433.33,434.01,9,2,Two tens,Non-probing deliberation,"The utterance 'Two tens' indicates a deliberation on the weights of the blocks, specifically suggesting that two blocks weigh 10 grams each. This contributes to the task's solution by providing information on the possible weights of the blocks.",msgid2140,,,,,,,,,,,,,Train
2141,2141,2141,90,90,434.08,436.58,9,1,what was yellow block like was yellow block fifty,Probing,"The utterance is a probing question as it seeks more information about the yellow block and its weight. By asking if the yellow block was fifty, the participant is attempting to gather information and potentially spark a discussion or deliberation about the weight of the block.",msgid2141,Participant 2: Two tens,Participant 3: yellow block was fifty um was twenty and green block one was thirty,Participant 3: there's a mystery block two,The statement 'Two tens' is the causal counterpart as it directly leads to the probing question about the yellow block's weight.,"Participant 3's statement about the yellow block being fifty grams, the blue block being twenty grams, and the green block being thirty grams provides the initial information that triggers the discussion about the yellow block's weight.",Participant 3 mentioning the presence of a second mystery block sets the stage for the ongoing speculation and reasoning about the weights of the blocks.,9_5,"Participant 2: I feel like yeah
Participant 3: Let's go with first start with one forty
Participant 1: Let's do one forty we'll split the difference but not really
Participant 3: So we were wrong I guess then one fifty
Participant 1: I'd go with one fifty then
Participant 2: that's what i would say
Participant 3: what mystery block's eighty grams i feel like mystery block's
Participant 1: eighty that's not right it's
Participant 3: um it's saying unable to connect our servers please shut internet servers and try again
Participant 2: like no shot mystery block is eighty grams
Participant 1: Abosolutely no way
Participant 2: unless they lied like
Participant 3: yeah ok there's a mystery block two
Participant 1: Maybe
Participant 1: so we have a second mystery block that we don't know the weight of
Participant 3: Yeah
Participant 1: Could we just
Participant 1: Haven't we don't even have at all ok
Participant 3: Yeah we just have to guess
Participant 2: So we we have two tens
Participant 3: yeah yellow block was fifty um was twenty and green block one was thirty
Participant 2: Two tens",what was yellow block like was yellow block fifty,msgid2138,msgid2139,msgid2131,Train
